"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
939,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",270317,"Spotify","spotify:user:spotify",100,50,"e019ca5aa4be4a35be0d9bbc81848399","2023-06-16"
940,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",98459,"Spotify","spotify:user:spotify",100,50,"eec951be85284a7fb0eab332a037dbf6","2023-06-16"
941,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3384684,"Spotify","spotify:user:spotify",100,50,"5ee8d9db83f54cb4ba3989622dfd8109","2023-06-16"
942,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",334555,"Spotify","spotify:user:spotify",100,50,"d8dc38071a6c4c469d0783287743109a","2023-06-16"
943,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",543730,"Spotify","spotify:user:spotify",100,50,"5d1ec9abe1e84f44a346a822c219c3e9","2023-06-16"
944,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",813889,"Spotify","spotify:user:spotify",100,50,"ac4634288cd74ab4bb94f32d46fbb084","2023-06-16"
945,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",145225,"Spotify","spotify:user:spotify",100,50,"ba199038703e43b7a46a4e5ae9d72c37","2023-06-16"
946,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",198934,"Spotify","spotify:user:spotify",100,50,"f27d59e93dbd41038eddf561edc7311f","2023-06-16"
947,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",177322,"Spotify","spotify:user:spotify",100,50,"3e54f4ad3c434b21b19d15d03f941f0e","2023-06-16"
948,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17718,"Spotify","spotify:user:spotify",100,50,"d6eab022b6424fdb93347fc2f7ce64bb","2023-06-16"
949,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",140406,"Spotify","spotify:user:spotify",100,50,"954326490b84450a80b977b8d49e1b31","2023-06-16"
950,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",836375,"Spotify","spotify:user:spotify",100,50,"649ca1053aef446e9e753273204f11b7","2023-06-16"
951,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2154508,"Spotify","spotify:user:spotify",100,50,"c269fa791ce84f09a846bdcbb29b37b5","2023-06-16"
952,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17376532,"Spotify","spotify:user:spotify",100,50,"9321ff59946c424088331f0a89e1a37d","2023-06-16"
953,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",87074,"Spotify","spotify:user:spotify",100,50,"f528f8417b53413bb9e5d6dce0ec5bee","2023-06-16"
954,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",78887,"Spotify","spotify:user:spotify",100,50,"3631ba22fc514134a4aa9e7c85a5360e","2023-06-16"
955,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",110403,"Spotify","spotify:user:spotify",100,50,"477367e7933c4bc0882b96922afabfe7","2023-06-16"
