"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","playlist.extracteddate"
1013,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2731,"Spotify","spotify:user:spotify",100,50,"2022-11-17"
1014,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3414036,"Spotify","spotify:user:spotify",100,50,"2022-11-17"
1015,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20404,"Spotify","spotify:user:spotify",100,50,"2022-11-17"
1016,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180052,"Spotify","spotify:user:spotify",100,50,"2022-11-17"
1017,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75684,"Spotify","spotify:user:spotify",100,50,"2022-11-17"
1018,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",757,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-17"
1019,"3seAKhZ9QXirBjL9lazOi4","Top 50+ Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",84,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,252,"2022-11-17"
1020,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1270429,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1021,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",808279,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1022,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117987,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1023,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267830,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1024,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91624,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1025,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3206658,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1026,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332448,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1027,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",504411,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1028,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",772911,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1029,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",139129,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1030,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",193080,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1031,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",169060,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1032,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16968,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1033,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131880,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1034,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",817486,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1035,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2130695,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1036,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17017045,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1037,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79786,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1038,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74733,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1039,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",105129,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1040,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68461,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1041,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39767,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1042,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",353579,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1043,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",623128,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1044,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239850,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1045,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48811,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1046,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1026687,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1047,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",929444,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1048,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7370,"Spotify","spotify:user:spotify",100,40,"2022-11-18"
1049,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201638,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1050,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1563111,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1051,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",24846,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1052,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",903832,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1053,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",210750,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1054,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15594,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1055,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",521075,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1056,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93425,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1057,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",449053,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1058,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1193521,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1059,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",195696,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1060,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27780,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1061,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5377,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1062,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129582,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1063,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20424,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1064,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31209,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1065,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",66105,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1066,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1511170,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1067,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",106,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-18"
1068,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",602242,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1069,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",120082,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1070,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",197993,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1071,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",133156,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1072,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",778438,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1073,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2731,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1074,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3413847,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1075,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20407,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1076,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2179956,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1077,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75692,"Spotify","spotify:user:spotify",100,50,"2022-11-18"
1078,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",757,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-18"
1079,"3seAKhZ9QXirBjL9lazOi4","Top 50+ Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",85,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,253,"2022-11-18"
1080,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1270593,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1081,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",808240,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1082,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117981,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1083,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267823,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1084,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91630,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1085,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3206584,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1086,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332436,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1087,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",504485,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1088,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",772926,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1089,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",139123,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1090,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",193055,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1091,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",169065,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1092,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16969,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1093,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131880,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1094,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",817466,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1095,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2130587,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1096,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17016500,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1097,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79793,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1098,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74735,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1099,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",105130,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1100,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68459,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1101,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39762,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1102,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",353595,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1103,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",623082,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1104,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239839,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1105,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48817,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1106,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1026683,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1107,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",929329,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1108,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7371,"Spotify","spotify:user:spotify",100,44,"2022-11-19"
1109,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201627,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1110,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1563163,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1111,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",24870,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
1112,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",903761,"Spotify","spotify:user:spotify",100,50,"2022-11-19"
